title	author	WD_signature	storage	publisher	year	pages
Zdrada Kopernika	Górski, Artur (1964- ). 	PG7207.O75 Z37 2010		"Instytut Wydawniczy ""Erica"", "	2010	274
Prawo właściwe dla autorskoprawnej umowy licencyjnej	Grzybczyk, Katarzyna. 	KKP1160 .G79 2010	magazyn	Oficyna a Wolters Kluwer business, 	2010	223
Konie i kuce	Gohl, Christiane (1958- ). 	SF302 .G64165 2010		Oficyna Wydawnicza Multico, 	2010	155
"Pofantazjujmy o wszechświecie. 2, W głąb materii: grawitacja w ""podwymiarach"""	Gelbard, Józef. 		magazyn	nakł. autora, 	2010	361
Teologia Andrzeja Frycza Modrzewskiego : studium historyczno-krytyczne	Gogolewski, Tadeusz (1921-2003). 	BX1750 .M644 2010		Wydawnictwo Archidiecezji Warszawskiej, 	2010	139
Własności termofizyczne gruntów w aspekcie przemarzania	Gontaszewska, Agnieszka. 	GB642 .G66 2010		Oficyna Wydawnicza Uniwersytetu Zielonogórskiego, 	2010	182
Moje rzymskie wakacje	Harmel, Kristin. 	PS3608.A745 I83165 2010		Wydawnictwo Otwarte, 	2010	358
Bliżej słowa : język polski : zeszyt ćwiczeń : gimnazjum, klasa 3	Horwath, Ewa. 		magazyn	Wydawnictwa Szkolne i Pedagogiczne, cop. 	2010	195
Kobiety w literaturze	Goik, Magdalena. 	PN56.W6 G65 2010		Park, 	2010	328
Błękitne przestrzenie : śladami kapitana Cooka	Horwitz, Tony (1958-2019). 	G420.C65 H67165 2010		"Wydawnictwo ""W.A.B."", "	2010	629
Jazda konna 	Gohl, Christiane (1958- ). 	SF309.2 .G64165 2010		Multico Oficyna Wydawnicza, 	2010	155
Partyzanci Stalina na Ukrainie : nieznane działania 1941-1944	Gogun, Aleksandr (1980- ). 	D802.U4 G64165 2010	magazyn	Bellona, 	2010	500
Wyznania zabójcy Ojca Świętego	Hrehorowicz, Wojciech. 		magazyn	Instytut Wydawniczy Pax, 	2010	212
"""My prawdziwi Górnoślązacy..."" : studium etnologiczne"	Gerlich, Marian Grzegorz (1949- ). 	HN539.S55 G47 2010		Wydawnictwo Uniwersytetu Śląskiego, 	2010	347
Wiosna	Horwood, William (1944- ). 	PR6058.O719 S67165 2010		Wydawnictwo Amber, 	2010	447
Kaukaskie epicentrum	Gawęda, Marcin (1974- ). 	PG7207.A84 K38 2010		"""Ender"" Sławomir Brudny, cop. "	2010	344
Wróć do mnie	Glattauer, Daniel (1960- ). 	PT2667.L38 A7165 2010		"Wydawnictwo ""Książnica"", cop. "	2010	253
Cieszyn w czasach nowożytnych 1528-1848	Gojniczek, Wacław. 		magazyn	Książnica Cieszyńska, 	2010	474
Ałtajska księżniczka	Horyń, Roman (1928- ). 		magazyn	"Instytut Wydawniczy ""Książka i Prasa"", "	2010	144
Prawo autorskie i prawa pokrewne	Golat, Rafał. 	KKP1160 .G65 2010		Wydawnictwo C. H. Beck, 	2010	275
What is this thing called metaphysics?	Garrett, Brian (1961- ). 	BD111 .G37 2010		Routledge, 	2010	176
Kreatywna fotografia cyfrowa	Gatcum, Chris. 	TR267 .G37165 2010		Wydawnictwo G + J RBA, cop. 	2010	165
Roboty ziemne i rekultywacyjne w budownictwie komunikacyjnym	Głażewski, Marian. 	TA715 .G58 2010		Wydawnictwa Komunikacji i Łączności, 	2010	383
N@pisz do mnie	Glattauer, Daniel (1960- ). 	PT2667.L38 G87165 2010		"Wydawnictwo ""Książnica"", cop. "	2010	243
Dystopia : pedagogiczne konteksty teorii systemów autopojetycznych Niklasa Luhmanna	Głażewski, Michał. 		magazyn	Oficyna Wydawnicza Uniwersytetu Zielonogórskiego, 	2010	248
Terror in the land of the Holy Spirit : Guatemala under General Efraín Ríos Montt, 1982-1983	Garrard-Burnett, Virginia (1957- ). 	F1466.5.R56 G37 2010		Oxford University Press, cop. 	2010	269
Motywacja w uczelniach niepublicznych w Polsce	Geryk, Żaneta Beata. 	LB2331.685.P7 G47 2010		Oficyna Wydawnicza Szkoła Główna Handlowa, 	2010	262
Zarządzanie logistyką	Harrison, Alan (1944- ). 	HD38.5 .H37165 2010		Polskie Wydawnictwo Ekonomiczne, 	2010	407
The breakup 2.0 : disconnecting over new media	Gershon, Ilana. 	HM851 .G47 2010		Cornell University Press, 	2010	214
Bliżej słowa : język polski : podręcznik : gimnazjum, klasa 3	Horwath, Ewa. 	PG6115 .H674 2010		Wydawnictwa Szkolne i Pedagogiczne, cop. 	2010	344
Ksiądz Rafał	Grabski, Maciej (1968- ). 	PG7207.R36 K75 2010		Wydawnictwo Znak, 	2010	361
Myśleć i rozumieć w Kościele	Gogolewski, Tadeusz (1921-2003). 	BT1103 .G65 2010		Centrum Duszpasterstwa Archidiecezji Warszawskiej, 	2010	421
Władca much	Golding, William (1911-1993). 	PR6013.O35 L6165 2010		Wydawnictwo Literackie, 	2010	244
Ruch ludowy : tradycja i polityka	Gmitruk, Janusz (1948- ). 	JN6769.A45 G5 2010		Muzeum Historii Ruchu Ludowego, 	2010	170
Moja afrykańska misja	Ginalska, Anna (1932- ). 		magazyn	Naczelna Izba Pielęgniarek i Położnych, 	2010	475
W dalekim kraju	Holeman, Linda (1949- ). 	PR9199.3.H548 I5165 2010		Świat Książki, cop. 	2010	623
Księga absolwentów : Gimnazjum nr 1 w Zielonej Górze 2010 : rocznik 1994, rok szkolny 2009/2010	Gimnazjum nr 1 (Zielona Góra). 		magazyn	nakł. Gimanzjum nr 1, 	2010	176
In search of Dionysos : reassessing a Dionysian context in early Rome	Håkansson, Carina (1961- ). 	BL820.B2 H36 2010		University of Gothenburg. Acta Universitatis Gothoburgensis, cop. 	2010	199
Menedżer jako polityk	Gilley, Jerry W. 	HF5386.5 .G55165 2010	magazyn	Oficyna a Wolters Kluwer business, 	2010	169
Szlaki do Santiago de Compostela : Droga aragońska : przewodnik Oloron-Sainte-Marie - Jaca - Sangüesa - Obanos	Hołata-Lötz, Danuta. 	DP302.A65 H65 2010		"Oficyna Wydawnicza ""Rewasz"", "	2010	240
Szkoła na Kresach Wschodnich Drugiej Rzeczypospolitej we wspomnieniach ekspatriantów	Gawlik, Stanisław (1928-2010). 	LA844.5 .G38 2010		Wydawnictwo i Drukarnia Świętego Krzyża, 	2010	160
Famine and foreigners : Ethiopia since live aid	Gill, Peter (1944- ). 	HC845.Z9 F345 2010		Oxford University Press, cop. 	2010	280
Ekonometria : podstawy teorii i praktyki	Górecki, Brunon. 	HB139 .G67 2010		Wydawnictwo Key Text, 	2010	268
Politologia : podręcznik akademicki	Gulczyński, Mariusz (1928- ). 	JA68.5 .G87 2010		AlmaMer Wyższa Szkoła Ekonomiczna, 	2010	249
Terror in Chechnya : Russia and the tragedy of civilians in war	Gilligan, Emma (1967- ). 	DK511.C37 G55 2010		Princeton University Press, cop. 	2010	271
Wspomnienia policjanta z warszawskiego getta	Gombiński, Stanisław (1907-1983). 	DS134.64 .G664 2010	magazyn	Żydowski Instytut Historyczny, 	2010	282
Patriotic professionalism in urban China : fostering talent	Hoffman, Lisa Mae. 	HD8038.C552 D36 2010		Temple University Press, 	2010	206
Laboratorium sieci elektroenergetycznych	Hołdyński, Grzegorz. 		magazyn	Oficyna Wydawnicza Politechniki Białostockiej, 	2010	211
Obesity : the biography	Gilman, Sander L. (1944- ). 	RC628 .G55 2010		Oxford University Press, 	2010	214
Diament z Drury Lane	Golding, Julia (1969- ). 	PR6107.O43 D53165 2010		Wydawnictwo Egmont Polska, 	2010	446
The troubled union : expansionist imperatives in post-reconstruction American novels	González, John Morán. 	PS377 .G66 2010		Ohio State University Press, cop. 	2010	146
Bezpieczeństwo energetyczne kraju	Gawłowski, Stanisław (1968- ). 	HD9502.P72 G39 2010		Wydawnictwo Uczelniane Politechniki Koszalińskiej, 	2010	206
Tajniki żonglerki : jak znaleźć równowagę między pracą, wiarą i rodziną?	Gelsinger, Pat. 	BV4526.3 .G45165 2010		Wydawnictwo Polskiej Prowincji Dominikanów W drodze, 	2010	242
Maria Hulewiczowa : sekretarka Stanisława Mikołajczyka	Gmitruk, Janusz (1948- ). 	DK4435.P795 G65 2010		OFI - Krzysztof Gawrychowski, 	2010	275
Harmonijny rozwój dziecka	Goddard, Sally (1957- ). 	RJ131 .G64165 2010		Świat Książki, 	2010	286
Bakakaj i inne opowiadania	Gombrowicz, Witold (1904-1969). 			Wydawnictwo Literackie, 	2010	341
Krótka historia świata dla młodszych i starszych	Gombrich, Ernst Hans (1909-2001). 	D23 .G66165 2010		Świat Książki - Bertelsmann Media, 	2010	351
Pirat Jędruś	Grabowski, Andrzej (1956- ). 		magazyn	Wydawnictwo Literatura, 	2010	149
Uzmysłowienia : dramaty, sceny, obrazy	Grabowski, Artur (1967- ). 	PN2039 .G73 2010		Wydawnictwo Uniwersytetu Jagiellońskiego, cop. 	2010	283
Próby odnowy życia religijnego w Królestwie Polskim po powstaniu styczniowym : wybrane aspekty	Górecki, Artur (1975- ). 	BX1566 .G67 2010		Europejskie Centrum Edukacyjne, 	2010	237
Niezadowolenie z wyglądu a rozpaczliwa kontrola wagi	Głębocka, Alicja. 	BF697.5.B63 G54 2010		"Oficyna Wydawnicza ""Impuls"", "	2010	223
Rola Kościoła w integralnym rozwoju młodzieży	Głaz, Stanisław (1952- ). 	BV4539.P64 G562 2010		Wydawnictwo WAM, 	2010	373
Horror w literaturze współczesnej i filmie	Has-Tokarz, Anita. 	PN56.H6 H37 2010		Wydawnictwo Uniwersytetu Marii Curie-Skłodowskiej, 	2010	493
Boso po ściernisku : ostrowskie wspomnienia	Gomuliński, Józef (1933- ). 		magazyn	Towarzystwo Ziemi Ostrowa Lubelskiego, 	2010	233
"Almanach pokonkursowy ""Gniewińskie Pióro 2010"""	Gniewińskie Pióro 2010 (9 ; 2010). 		magazyn	"Wydawnictwo ""MS"", "	2010	124
Paryska pokojówka	Grocholska, Ewa (1953- ). 	PG7207.R62 P37 2010		Prószyński Media, 	2010	367
Reklama	Grzegorczyk, Adam M. 	HF5823 .G786 2010		Polskie Wydawnictwo Ekonomiczne, 	2010	271
Prawo rzeczowe	Gniewek, Edward (1947- ). 	KKP640 .G583 2010		Wydawnictwo C. H. Beck, 	2010	314
Obowiązek alimentacyjny oraz opieka nad małoletnim dzieckiem : aspekty prawne i procedury przyznawania świadczeń	Grzelińska-Darłak, Joanna. 	KKP564.3 .G78 2010		"""Difin"", "	2010	210
10 dzielnych ludzi	Gontarczyk, Piotr (1970- ). 	DK4434 .G66 2010		Zysk i S-ka Wydawnictwo, cop. 	2010	238
Myśleć jak Edison : sposób na sukces największego amerykańskiego wynalazcy	Gelb, Michael (1952- ). 	T49.5 .G45165 2010		Dom wydawniczy Rebis, 	2010	335
Omawiamy lektury : klasy IV-VI szkoła podstawowa : poradnik dla nauczycieli	Głogowska-Harłoza, Monika. 	PG7009 .G56 2010		Wydawnictwo Telbit, cop. 	2010	142
Geodezja inżynieryjno-przemysłowa. Cz. 3	Gocał, Jan (1940- ). 	TA545 .G63 1999 t.3		Wydawnictwa AGH, 	2010	375
Prawo rodzinne w pytaniach i odpowiedziach	Goettel, Mieczysław. 	KKP540 .G64 2010	magazyn	LexisNexis, 	2010	220
Strach ma skośne oczy : azjatyckie kino grozy	Gonerski, Krzysztof (1971- ). 	PN1995.9.H6 G66 2010		Wydawnictwo Kwiaty Orientu, cop.	2010	483
History becomes form : Moscow conceptualism	Grojs, Boris (1947- ). 	N6988.5.C62 G76 2010		The MIT Press, cop. 	2010	198
Po fakcie : dwa kraje, cztery dekady, jeden antropolog	Geertz, Clifford (1926-2006). 	GN21.G44 A3165 2010		Wydaw. Uniwersytetu Jagiellońskiego, cop. 	2010	200
Polskie stemple pocztowe : transport szynowy 1929-2009 : koleje - tramwaje - urządzenia	Geras, Jan (1960- ). 	HE6183.R3 G47 2010		Pracownia Komputerowa Jacka Skalmierskiego, cop. 	2010	120
Sienkiewicz nowoczesny	Gloger, Maciej (1970- ). 	PG7158.S42 G56 2010	magazyn	Wydawnictwo Uniwersytetu Kazimierza Wielkiego, 	2010	249
Systemy konstytucyjne państw skandynawskich	Grzybowski, Marian (1945- ). 	KJC4445 .G79 2010		Kancelaria Sejmu, 	2010	175
Eastern Ortodox and Anglicans : diplomacy, theology, and the politics of interwar ecumenism	Geffert, Bryn (1967- ). 	BX5004.3 .G44 2010		University of Notre Dame Press, 	2010	501
Understanding international law	Henderson, Conway W. 	KZ3410 .H46 2010		Wiley-Blackwell, 	2010	468
Południowosłowiańska mozaika : charakterystyka geograficzno-polityczna państw postjugosłowiańskich	Gibas-Krzak, Danuta. 	DR1316 .G53 2010		Volumina.pl Daniel Krzanowski, 	2010	257
Charakterystyka zakażeń Pneumocystis w Polsce - epidemiologia, patogeneza i wykrywanie	Gołąb, Elżbieta. 		magazyn	Narodowy Instytut Zdrowia Publicznego - Państwowy Zakład Higieny, 	2010	119
Szamotulska księga ławnicza z lat 1567-1579 : Staatsbibliothek zu Berlin-Preußischer Kulturbesitz Ms. boruss. fol. 1002	Gąsiorowski, Antoni (1932- ). 	KKP4990.S93 G37 2010	magazyn	Instytut Historii Polskiej Akademii Nauk, 	2010	299
Niewidzialne miasto	Harris, Maria G. 	PR6108.A758 I58165 2010		Wydawnictwo Dolnośląskie, cop. 	2010	343
Pofantazjujmy o wszechświecie. 1, Oscylujący? To nie takie proste	Gelbard, Józef. 	QB981 .G45 2010 t.1		nakł. autora, 	2010	299
Rozwód i separacja pomiędzy małżonkami : aspekty prawne i majątkowe	Grzelińska-Darłak, Joanna. 	KKP558 .G78 2010		Difin, 	2010	179
Przywództwo a konkurencyjność organizacji przedsiębiorczych	Głód, Grzegorz. 	HD57.7 .G65 2010		Wydawnictwo Akademii Ekonomicznej im. Karola Adamieckiego, 	2010	143
Sieci komputerowe i bazy danych : wykłady i laboratoria	Giergiel, Józef (1931- ). 	TK5105.5 .G54 2010		Oficyna Wydawnicza Politechniki Rzeszowskiej, 	2010	225
Energy and climate wars : how naive politicians, green ideologues, and media elites are undermining the truth about energy and climate	Glover, Peter C. 	HD9502.A2 G58 2010		Continuum, cop. 	2010	256
W połowie puste : życie i twórczość Oskara Dawickiego : powieść	Gorczyca, Łukasz (1972- ). 	PG7207.O578 W26 2010	magazyn	Lampa i Iskra Boża, 	2010	333
Klimatyczna katastrofa	Giddens, Anthony (1938- ). 	QC903 .G53165 2010		Prószyński i S-ka. Prószyński Media, 	2010	271
Małe wielkie anioły : miłość i przyjaźń	Gryczewski, Łukasz. 		magazyn	Wydawnictwo Poligraf, cop. 	2010	106
Stolik : anegdoty, plotki, donosy	Gruza, Jerzy (1932-2020). 		magazyn	Instytut Wydawniczy Latarnik im. Zygmunta Kałużyńskiego, 	2010	207
Choroby odbytu, odbytnicy i jelita grubego : poradnik dla lekarzy i pacjentów	Grochowicz, Paweł. 		magazyn	Borgis - Wydawnictwo Medyczne, cop. 	2010	201
Optymalizacja procesu DK/DA w wydłużonym cyklu produkcyjnym	Grzesiak, Piotr. 		magazyn	Instytut Ochrony Roślin - Państwowy Instytut Badawczy, 	2010	103
Mistyka kosmosu	Garon, Henry A. 	BX1795.S35 G37165 2010		Wydawnictwo WAM, 	2010	388
Blondies	Gogolewska-Domagała, Ewa. 	PG7207.O473 B56 2010		Wydawnictwo Papierowy Motyl, cop. 	2010	247
The Eurasian miracle	Goody, Jack (1919-2015). 		magazyn	Polity Press, 	2010	159
The rise of regional authority : a comparative study of 42 democracies	Hooghe, Liesbet (1962- ). 	JF197 .H66 2010		Routledge Taylor & Francis Group, 	2010	224
Twarze, sylwetki, pejzaże : Ociepka, Wróbel, Gawlik, Sówka	Gerlich, Halina. 	ND955.P6 G44 2010		Muzeum Historii Katowic, 	2010	139
Ustawa o gospodarce komunalnej : komentarz : wzory umów i regulaminów	Gonet, Wojciech. 	KKP2950.A31996 G66 2010		LexisNexis, 	2010	183
Diecezja lubelska wobec prawosławia w latach 1918-1939	Grzesiak, Krzysztof (1971- ). 	BX704.L8 G79 2010		Wydawnictwo Archidiecezji Lubelskiej Gaudium, 	2010	630
W godzinę naszej śmierci : jak przyjąć życie wieczne	Garrigues, Jean Miguel (1944- ). 	BT825 .G37165 2010		Wydawnictwo Esprit, 	2010	169
Społeczna odpowiedzialność uczelni w percepcji jej interesariuszy : raport z badań	Geryk, Marcin. 	LC191.98.P6 G47 2010	magazyn	Oficyna Wydawnicza. Szkoła Główna Handlowa, 	2010	174
Człowiek i duch nieskończony : immaterializm George'a Berkeleya	Grzeliński, Adam. 	B1348 .G79 2010	magazyn	Wydawnictwo Naukowe Uniwersytetu Mikołaja Kopernika, 	2010	294
Tajemnice ciała : dziurawe żołądki, bolące serca i płuca Chopina	Gonzalez-Crussi, F. (1936- ). 	QP38 .G66165 2010		Wydawnictwo Znak, 	2010	273
Metody ilościowe w zarządzaniu inwestycjami w przedsiębiorstwie : wybrane zagadnienia	Gedymin, Olgierd. 	HG4028.C4 G43 2010		Wyższa Szkoła Finansów i Zarządzania, 	2010	162
Front-end electronics for multichannel semiconductor detector systems	Gryboś, Paweł (1967- ). 		magazyn	Institute of Electronics Systems. Warsaw University of Technology, 	2010	187
A nie mówiłam!	Grochola, Katarzyna (1957- ). 	PG7166.R59 A63 2010		Wydawnictwo Literackie, 	2010	402
Mały wielki duszy świat	Gryczewski, Łukasz. 		magazyn	Wydawnictwo Poligraf, cop. 	2010	105
Literatura i media po 1989 roku	Hopfinger, Maryla (1942- ). 	P96.L5 H66 2010		Oficyna Naukowa, 	2010	300
Biologia	Grygier, Urszula. 		magazyn	Wydawnictwo Szkolne PWN, cop. 	2010	112
Pisanie prac i sztuka ich prezentacji	Grzybowski, Przemysław. 	LB2369 .G796 2010		Oficyna Wydawnicza Impuls, 	2010	190
W poszukiwaniu modelu przywództwa	Harkins, Philip J. 	HD57.7 .H37165 2010	magazyn	Oficyna a Wolters Kluwer business, 	2010	242
Koran i chrześcijanie : tajemnice początków	Gnilka, Joachim (1928-2018). 	BP134.C45 G55165 2010		Wydawnictwo Jedność, cop. 	2010	191
Zielone drzwi	Grochola, Katarzyna (1957- ). 	PG7166.R59 Z3 2010		Wydawnictwo Literackie, 	2010	406
Human resource management for MBA students	Henderson, Iain. 	HF5549 .H46 2010		Chartered Institute of Personnel and Development, 	2010	253
Dreszcz strachu	Hooper, Kay. 	PS3558.O587 C48165 2010		Wydawnictwo Sonia Draga, 	2010	340
Tajemnica bankowa w praktyce	Gliszczyńska, Justyna. 	KKP953 .G57 2010		Bankowy Ośrodek Doradztwa i Edukacji, 	2010	357
Prawo dla księgowych w zarysie	Gnela, Maciej (1979- ). 	KKP78.A23 G54 2010		Stowarzyszenie Księgowych w Polsce - Zarząd Główny, 	2010	132
